Customer_ID,Customer_Name,Order_Date,Amount,Product_Service,Channel
C00072,휱ト0072,2025-04-13,"39,865",Pro Plan,Event
C00019,휱ト0019,2025-03-14,"4,600",Pro Plan,Partner
C00159,휱ト0159,2025-06-17,"26,204",Basic Plan,Direct
C00032,휱ト0032,2025-01-06,"11,435",Enterprise Plan,Referral
C00177,휱ト0177,2025-11-21,"29,740",Training,Referral
C00125,휱ト0125,2025-07-11,"20,471",Add-on: Support,Online
C00033,휱ト0033,2025-01-22,"35,344",Consulting,Direct
C00055,휱ト0055,2025-02-15,"35,692",Basic Plan,Referral
C00170,휱ト0170,2025-10-23,"49,441",Consulting,Marketplace
C00197,휱ト0197,2025-05-01,"8,948",Maintenance,Event
C00078,휱ト0078,2025-06-15,"18,949",Pro Plan,Direct
C00136,휱ト0136,2025-06-18,"16,759",Pro Plan,Referral
C00200,휱ト0200,2025-03-07,"23,078",Basic Plan,Referral
C00073,휱ト0073,2025-05-05,"21,717",Add-on: Support,Partner
C00120,휱ト0120,2025-04-21,"29,377",Training,Referral
C00079,휱ト0079,2025-01-14,"28,354",Add-on: Support,Marketplace
C00132,휱ト0132,2025-10-30,"44,794",Enterprise Plan,Online
C00085,휱ト0085,2025-10-20,"36,889",Maintenance,Marketplace
C00053,휱ト0053,2025-08-31,"36,232",Training,Online
C00004,휱ト0004,2025-08-16,"2,262",Add-on: Analytics,Event
C00015,휱ト0015,2025-09-24,"32,041",Enterprise Plan,Marketplace
C00024,휱ト0024,2025-03-09,"3,640",Training,Online
C00103,휱ト0103,2025-06-03,"26,519",Basic Plan,Referral
C00122,휱ト0122,2025-02-10,"14,868",Enterprise Plan,Online
C00007,휱ト0007,2025-10-28,"10,812",Add-on: Support,Referral
C00125,휱ト0125,2025-02-20,"9,112",Add-on: Analytics,Online
C00165,휱ト0165,2025-04-24,"2,897",Add-on: Support,Event
C00148,휱ト0148,2025-09-25,"9,562",Add-on: Support,Referral
C00029,휱ト0029,2025-12-30,"16,503",Basic Plan,Online
C00012,휱ト0012,2025-09-06,"41,763",Training,Event
C00131,휱ト0131,2025-02-11,"24,021",Maintenance,Online
C00060,휱ト0060,2025-12-13,"47,221",Add-on: Analytics,Partner
C00135,휱ト0135,2025-08-25,"11,179",Implementation,Partner
C00159,휱ト0159,2025-01-04,"37,670",Consulting,Referral
C00139,휱ト0139,2025-09-01,"8,633",Training,Direct
C00032,휱ト0032,2025-06-26,"18,533",Add-on: Analytics,Event
C00094,휱ト0094,2025-06-28,"49,870",Basic Plan,Referral
C00087,휱ト0087,2025-04-19,"9,277",Maintenance,Online
C00024,휱ト0024,2025-12-11,"20,079",Basic Plan,Online
C00044,휱ト0044,2025-07-23,"26,382",Consulting,Direct
C00191,휱ト0191,2025-02-24,"16,268",Basic Plan,Marketplace
C00117,휱ト0117,2025-01-18,"35,316",Basic Plan,Direct
C00004,휱ト0004,2025-03-16,"35,908",Training,Online
C00192,휱ト0192,2025-06-02,"41,528",Training,Partner
C00131,휱ト0131,2025-11-23,"3,237",Enterprise Plan,Event
C00048,휱ト0048,2025-09-27,"13,528",Enterprise Plan,Partner
C00161,휱ト0161,2025-09-05,"17,352",Pro Plan,Marketplace
C00125,휱ト0125,2025-01-04,"26,355",Basic Plan,Marketplace
C00010,휱ト0010,2025-12-25,"41,148",Implementation,Online
C00034,휱ト0034,2025-12-08,"47,787",Enterprise Plan,Marketplace
C00126,휱ト0126,2025-01-10,"19,032",Consulting,Partner
C00006,휱ト0006,2025-07-18,"21,051",Basic Plan,Event
C00065,휱ト0065,2025-04-07,"4,856",Add-on: Support,Direct
C00183,휱ト0183,2025-10-03,"32,498",Consulting,Direct
C00040,휱ト0040,2025-07-03,"18,947",Basic Plan,Partner
C00102,휱ト0102,2025-10-28,"16,352",Basic Plan,Direct
C00054,휱ト0054,2025-03-27,"20,716",Basic Plan,Partner
C00156,휱ト0156,2025-02-04,"16,273",Consulting,Event
C00063,휱ト0063,2025-03-16,"33,210",Pro Plan,Partner
C00013,휱ト0013,2025-12-21,"37,890",Pro Plan,Partner
C00018,휱ト0018,2025-05-31,"32,906",Enterprise Plan,Event
C00176,휱ト0176,2025-01-13,"45,099",Add-on: Support,Marketplace
C00035,휱ト0035,2025-08-17,"11,221",Enterprise Plan,Event
C00098,휱ト0098,2025-03-05,"15,877",Basic Plan,Event
C00045,휱ト0045,2025-11-25,"9,923",Training,Marketplace
C00137,휱ト0137,2025-05-29,"22,246",Add-on: Support,Marketplace
C00118,휱ト0118,2025-10-06,"33,391",Basic Plan,Marketplace
C00067,휱ト0067,2025-03-20,"49,001",Add-on: Support,Partner
C00029,휱ト0029,2025-03-02,"41,647",Maintenance,Direct
C00194,휱ト0194,2025-09-27,"12,825",Enterprise Plan,Marketplace
C00187,휱ト0187,2025-09-28,"20,519",Enterprise Plan,Referral
C00015,휱ト0015,2025-07-12,"27,238",Maintenance,Marketplace
C00061,휱ト0061,2025-09-15,"42,955",Basic Plan,Referral
C00121,휱ト0121,2025-02-26,"27,802",Maintenance,Online
C00059,휱ト0059,2025-06-11,"47,174",Consulting,Partner
C00034,휱ト0034,2025-01-10,"4,849",Implementation,Direct
C00150,휱ト0150,2025-01-16,"10,754",Maintenance,Direct
C00021,휱ト0021,2025-01-19,"25,503",Add-on: Analytics,Marketplace
C00020,휱ト0020,2025-08-14,"41,817",Add-on: Analytics,Direct
C00041,휱ト0041,2025-07-13,"34,872",Pro Plan,Marketplace
C00071,휱ト0071,2025-09-02,"24,006",Basic Plan,Marketplace
C00007,휱ト0007,2025-12-30,"39,785",Training,Referral
C00008,휱ト0008,2025-09-07,"8,371",Pro Plan,Online
C00163,휱ト0163,2025-10-29,"23,425",Basic Plan,Partner
C00138,휱ト0138,2025-12-18,"32,871",Enterprise Plan,Online
C00032,휱ト0032,2025-08-25,"46,244",Enterprise Plan,Referral
C00046,휱ト0046,2025-10-09,"21,281",Training,Marketplace
C00056,휱ト0056,2025-04-10,"37,413",Maintenance,Marketplace
C00037,휱ト0037,2025-12-01,"12,202",Consulting,Partner
C00191,휱ト0191,2025-04-13,"35,044",Pro Plan,Event
C00043,휱ト0043,2025-08-21,"29,921",Enterprise Plan,Referral
C00074,휱ト0074,2025-12-22,"7,479",Training,Event
C00188,휱ト0188,2025-11-02,"23,634",Consulting,Referral
C00062,휱ト0062,2025-10-04,"8,327",Basic Plan,Event
C00060,휱ト0060,2025-10-17,"46,104",Enterprise Plan,Marketplace
C00154,휱ト0154,2025-11-13,"13,187",Add-on: Support,Partner
C00011,휱ト0011,2025-10-19,"16,165",Add-on: Support,Marketplace
C00184,휱ト0184,2025-11-06,"26,501",Implementation,Direct
C00013,휱ト0013,2025-11-21,"3,115",Implementation,Event
C00084,휱ト0084,2025-06-16,"45,340",Consulting,Online
C00101,휱ト0101,2025-02-19,"1,872",Consulting,Direct
C00126,휱ト0126,2025-10-02,"12,504",Consulting,Marketplace
C00171,휱ト0171,2025-09-16,"15,297",Training,Referral
C00059,휱ト0059,2025-11-09,"3,249",Add-on: Support,Direct
C00021,휱ト0021,2025-05-09,"13,874",Basic Plan,Partner
C00051,휱ト0051,2025-08-22,"35,493",Maintenance,Event
C00022,휱ト0022,2025-09-02,"21,998",Implementation,Event
C00170,휱ト0170,2025-08-21,"39,462",Implementation,Online
C00037,휱ト0037,2025-12-04,"5,633",Training,Marketplace
C00172,휱ト0172,2025-06-22,"16,229",Enterprise Plan,Online
C00024,휱ト0024,2025-07-24,"47,877",Enterprise Plan,Online
C00134,휱ト0134,2025-05-11,"28,770",Enterprise Plan,Marketplace
C00073,휱ト0073,2025-05-01,"32,008",Implementation,Partner
C00064,휱ト0064,2025-10-14,"41,565",Add-on: Analytics,Partner
C00175,휱ト0175,2025-11-30,"34,682",Implementation,Online
C00012,휱ト0012,2025-01-17,"25,750",Add-on: Analytics,Direct
C00104,휱ト0104,2025-01-29,"46,597",Maintenance,Referral
C00190,휱ト0190,2025-07-20,"44,027",Add-on: Analytics,Referral
C00150,휱ト0150,2025-08-28,"28,298",Implementation,Online
C00053,휱ト0053,2025-10-03,"14,263",Implementation,Partner
C00016,휱ト0016,2025-06-06,"48,575",Maintenance,Event
C00066,휱ト0066,2025-08-28,"36,504",Maintenance,Online
C00053,휱ト0053,2025-09-15,"38,316",Implementation,Partner
C00043,휱ト0043,2025-04-22,"15,231",Add-on: Analytics,Direct
C00179,휱ト0179,2025-01-15,"1,047",Consulting,Direct
C00117,휱ト0117,2025-08-05,"29,521",Implementation,Direct
C00068,휱ト0068,2025-01-06,"9,223",Add-on: Analytics,Event
C00155,휱ト0155,2025-01-03,"49,688",Consulting,Event
C00027,휱ト0027,2025-07-14,"23,139",Add-on: Analytics,Partner
C00196,휱ト0196,2025-05-02,"20,345",Consulting,Event
C00082,휱ト0082,2025-09-20,"27,579",Add-on: Support,Online
C00154,휱ト0154,2025-11-10,"10,392",Enterprise Plan,Marketplace
C00159,휱ト0159,2025-08-07,"37,294",Pro Plan,Event
C00053,휱ト0053,2025-09-28,"28,687",Implementation,Direct
C00103,휱ト0103,2025-02-09,"22,709",Consulting,Direct
C00043,휱ト0043,2025-08-30,"26,568",Maintenance,Direct
C00018,휱ト0018,2025-10-18,"15,579",Add-on: Support,Marketplace
C00097,휱ト0097,2025-06-06,"25,903",Maintenance,Direct
C00125,휱ト0125,2025-11-05,"36,528",Training,Direct
C00169,휱ト0169,2025-04-14,"10,591",Implementation,Marketplace
C00105,휱ト0105,2025-09-16,"7,704",Enterprise Plan,Partner
C00040,휱ト0040,2025-10-21,"10,971",Pro Plan,Online
C00026,휱ト0026,2025-11-23,"30,304",Implementation,Event
C00036,휱ト0036,2025-08-01,"45,185",Consulting,Direct
C00012,휱ト0012,2025-10-21,"40,977",Enterprise Plan,Partner
C00199,휱ト0199,2025-08-27,"9,737",Maintenance,Referral
C00073,휱ト0073,2025-09-12,"15,160",Basic Plan,Marketplace
C00050,휱ト0050,2025-03-10,"14,652",Add-on: Support,Online
C00091,휱ト0091,2025-11-12,"20,377",Add-on: Analytics,Referral
C00028,휱ト0028,2025-07-04,"36,515",Add-on: Analytics,Marketplace
C00118,휱ト0118,2025-08-14,"20,514",Implementation,Marketplace
C00085,휱ト0085,2025-03-22,"1,314",Pro Plan,Partner
C00045,휱ト0045,2025-11-24,"46,345",Enterprise Plan,Online
C00008,휱ト0008,2025-04-02,"33,927",Add-on: Support,Marketplace
C00014,휱ト0014,2025-03-11,"44,308",Basic Plan,Partner
C00105,휱ト0105,2025-05-10,"46,297",Training,Marketplace
C00093,휱ト0093,2025-12-11,"4,934",Pro Plan,Referral
C00171,휱ト0171,2025-06-05,"39,498",Enterprise Plan,Online
C00005,휱ト0005,2025-07-09,"44,459",Pro Plan,Marketplace
C00102,휱ト0102,2025-08-24,"36,787",Consulting,Online
C00136,휱ト0136,2025-10-28,"2,542",Add-on: Support,Referral
C00092,휱ト0092,2025-06-27,"46,333",Implementation,Marketplace
C00168,휱ト0168,2025-11-07,"17,174",Add-on: Support,Online
C00161,휱ト0161,2025-01-02,"20,232",Maintenance,Direct
C00097,휱ト0097,2025-10-21,"4,294",Add-on: Support,Event
C00125,휱ト0125,2025-08-19,"26,689",Pro Plan,Event
C00184,휱ト0184,2025-01-21,"36,367",Basic Plan,Marketplace
C00043,휱ト0043,2025-12-19,"16,179",Consulting,Referral
C00195,휱ト0195,2025-03-27,"38,520",Maintenance,Online
C00189,휱ト0189,2025-11-21,"31,546",Maintenance,Online
C00049,휱ト0049,2025-10-18,"21,249",Enterprise Plan,Event
C00057,휱ト0057,2025-07-19,"25,158",Implementation,Direct
C00036,휱ト0036,2025-05-21,"17,808",Add-on: Analytics,Partner
C00043,휱ト0043,2025-09-02,"42,549",Pro Plan,Referral
C00125,휱ト0125,2025-10-11,"42,805",Add-on: Support,Marketplace
C00048,휱ト0048,2025-07-13,"22,785",Pro Plan,Referral
C00134,휱ト0134,2025-04-24,808,Pro Plan,Partner
C00149,휱ト0149,2025-01-18,"33,770",Training,Online
C00118,휱ト0118,2025-03-07,863,Maintenance,Online
C00002,휱ト0002,2025-03-06,"5,264",Enterprise Plan,Event
C00044,휱ト0044,2025-07-28,"38,006",Consulting,Event
C00120,휱ト0120,2025-01-23,"4,084",Training,Partner
C00135,휱ト0135,2025-02-14,"2,289",Add-on: Support,Event
C00048,휱ト0048,2025-08-24,"5,573",Basic Plan,Marketplace
C00120,휱ト0120,2025-01-12,"8,274",Add-on: Analytics,Direct
C00192,휱ト0192,2025-04-19,"29,824",Implementation,Direct
C00132,휱ト0132,2025-01-07,"30,155",Basic Plan,Referral
C00090,휱ト0090,2025-06-19,"11,816",Maintenance,Marketplace
C00066,휱ト0066,2025-11-09,"30,155",Add-on: Analytics,Partner
C00121,휱ト0121,2025-06-19,"21,847",Maintenance,Online
C00200,휱ト0200,2025-06-24,"48,506",Maintenance,Partner
C00187,휱ト0187,2025-01-07,"40,467",Pro Plan,Online
C00097,휱ト0097,2025-06-25,"46,951",Add-on: Analytics,Referral
C00045,휱ト0045,2025-01-02,"44,530",Enterprise Plan,Marketplace
C00085,휱ト0085,2025-09-11,"1,842",Enterprise Plan,Direct
C00038,휱ト0038,2025-07-11,"32,951",Enterprise Plan,Online
C00129,휱ト0129,2025-07-01,"22,727",Pro Plan,Marketplace
C00175,휱ト0175,2025-08-16,"48,063",Maintenance,Event
C00145,휱ト0145,2025-10-19,"18,186",Training,Online
C00118,휱ト0118,2025-07-28,"29,431",Add-on: Analytics,Event
C00044,휱ト0044,2025-02-15,"41,894",Consulting,Marketplace
C00132,휱ト0132,2025-04-14,"35,925",Basic Plan,Referral
C00131,휱ト0131,2025-09-13,"2,435",Training,Direct
C00067,휱ト0067,2025-01-26,"2,963",Add-on: Support,Direct
C00114,휱ト0114,2025-04-19,"25,726",Maintenance,Direct
C00129,휱ト0129,2025-02-01,"30,427",Maintenance,Referral
C00199,휱ト0199,2025-06-12,"43,637",Basic Plan,Event
C00105,휱ト0105,2025-04-10,"23,402",Training,Partner
C00172,휱ト0172,2025-01-24,682,Maintenance,Event
C00131,휱ト0131,2025-10-13,"9,463",Pro Plan,Event
C00144,휱ト0144,2025-06-13,"41,752",Maintenance,Partner
C00162,휱ト0162,2025-04-13,"17,048",Add-on: Support,Online
C00199,휱ト0199,2025-08-16,"11,424",Implementation,Referral
C00099,휱ト0099,2025-06-11,"19,143",Basic Plan,Referral
C00183,휱ト0183,2025-12-12,"7,094",Implementation,Partner
C00194,휱ト0194,2025-02-19,"35,570",Training,Marketplace
C00042,휱ト0042,2025-02-12,"15,128",Enterprise Plan,Online
C00151,휱ト0151,2025-11-05,"16,800",Basic Plan,Referral
C00022,휱ト0022,2025-12-04,"17,800",Basic Plan,Online
C00172,휱ト0172,2025-05-16,"35,752",Training,Marketplace
C00187,휱ト0187,2025-07-15,"33,854",Consulting,Direct
C00093,휱ト0093,2025-07-30,"18,628",Add-on: Support,Partner
C00141,휱ト0141,2025-02-12,"19,158",Maintenance,Partner
C00070,휱ト0070,2025-11-06,"12,586",Pro Plan,Event
C00083,휱ト0083,2025-09-28,"3,202",Consulting,Online
C00011,휱ト0011,2025-01-06,"12,774",Add-on: Support,Marketplace
C00102,휱ト0102,2025-03-07,"14,923",Add-on: Analytics,Event
C00024,휱ト0024,2025-08-26,"21,273",Maintenance,Marketplace
C00158,휱ト0158,2025-12-14,"31,097",Basic Plan,Referral
C00066,휱ト0066,2025-01-26,"21,984",Enterprise Plan,Event
C00100,휱ト0100,2025-10-20,"27,923",Basic Plan,Online
C00055,휱ト0055,2025-06-24,"19,451",Add-on: Analytics,Marketplace
C00141,휱ト0141,2025-04-30,"2,379",Maintenance,Marketplace
C00146,휱ト0146,2025-03-19,"34,857",Add-on: Support,Direct
C00076,휱ト0076,2025-09-03,"15,631",Maintenance,Marketplace
C00004,휱ト0004,2025-11-19,"42,576",Enterprise Plan,Event
C00160,휱ト0160,2025-12-25,"43,329",Enterprise Plan,Marketplace
C00125,휱ト0125,2025-03-20,"40,826",Consulting,Partner
C00158,휱ト0158,2025-07-07,"45,003",Add-on: Analytics,Online
C00095,휱ト0095,2025-06-18,"45,640",Pro Plan,Direct
C00131,휱ト0131,2025-08-02,"42,462",Pro Plan,Event
C00109,휱ト0109,2025-12-08,"36,453",Maintenance,Partner
C00005,휱ト0005,2025-07-30,"30,671",Add-on: Analytics,Partner
C00151,휱ト0151,2025-03-04,"33,726",Basic Plan,Partner
C00116,휱ト0116,2025-11-23,"22,872",Add-on: Analytics,Event
C00164,휱ト0164,2025-05-03,"24,397",Add-on: Support,Online
C00132,휱ト0132,2025-04-10,"12,062",Basic Plan,Direct
C00142,휱ト0142,2025-11-28,"11,437",Basic Plan,Marketplace
C00038,휱ト0038,2025-03-26,"33,148",Training,Online
C00048,휱ト0048,2025-08-22,"19,812",Maintenance,Partner
C00164,휱ト0164,2025-03-28,"33,724",Enterprise Plan,Marketplace
C00137,휱ト0137,2025-10-15,"35,332",Maintenance,Referral
C00132,휱ト0132,2025-11-04,"11,612",Maintenance,Partner
C00102,휱ト0102,2025-03-31,"4,975",Add-on: Support,Referral
C00106,휱ト0106,2025-02-05,"1,497",Implementation,Event
C00037,휱ト0037,2025-06-07,"47,755",Pro Plan,Event
C00120,휱ト0120,2025-08-03,"31,808",Training,Partner
C00142,휱ト0142,2025-12-31,"37,843",Add-on: Analytics,Event
C00195,휱ト0195,2025-08-17,"18,439",Add-on: Support,Event
C00068,휱ト0068,2025-04-05,"24,710",Implementation,Direct
C00020,휱ト0020,2025-12-27,"2,275",Basic Plan,Marketplace
C00100,휱ト0100,2025-06-14,"15,675",Basic Plan,Online
C00135,휱ト0135,2025-12-24,"33,710",Enterprise Plan,Online
C00195,휱ト0195,2025-08-11,"13,945",Consulting,Referral
C00116,휱ト0116,2025-11-19,"20,224",Maintenance,Event
C00077,휱ト0077,2025-12-23,"25,048",Implementation,Partner
C00199,휱ト0199,2025-01-04,"35,082",Consulting,Partner
C00059,휱ト0059,2025-03-19,"7,397",Pro Plan,Direct
C00035,휱ト0035,2025-01-18,"45,186",Implementation,Referral
C00061,휱ト0061,2025-04-05,"39,325",Basic Plan,Event
C00102,휱ト0102,2025-05-13,"38,348",Add-on: Support,Event
C00119,휱ト0119,2025-02-19,"1,336",Add-on: Analytics,Marketplace
C00101,휱ト0101,2025-07-18,"15,973",Add-on: Support,Direct
C00188,휱ト0188,2025-02-02,"29,512",Add-on: Support,Event
C00028,휱ト0028,2025-01-09,"15,943",Add-on: Analytics,Direct
C00026,휱ト0026,2025-04-06,"34,443",Maintenance,Referral
C00195,휱ト0195,2025-07-06,"38,800",Basic Plan,Marketplace
C00165,휱ト0165,2025-01-30,"42,087",Basic Plan,Event
C00193,휱ト0193,2025-04-25,"26,916",Consulting,Direct
C00083,휱ト0083,2025-04-16,"24,209",Add-on: Support,Event
C00111,휱ト0111,2025-06-06,"10,534",Pro Plan,Marketplace
C00034,휱ト0034,2025-01-19,"16,618",Add-on: Support,Partner
C00101,휱ト0101,2025-02-01,"28,849",Maintenance,Event
C00143,휱ト0143,2025-04-16,"16,035",Add-on: Support,Online
C00018,휱ト0018,2025-05-22,"46,504",Add-on: Support,Event
C00111,휱ト0111,2025-06-01,"38,094",Consulting,Online
C00003,휱ト0003,2025-07-23,"5,078",Add-on: Analytics,Referral
C00130,휱ト0130,2025-11-29,"46,084",Basic Plan,Online
C00081,휱ト0081,2025-04-01,"27,602",Consulting,Online
C00111,휱ト0111,2025-04-10,"16,298",Consulting,Direct
C00187,휱ト0187,2025-11-26,"33,233",Add-on: Analytics,Referral
C00124,휱ト0124,2025-11-19,"35,650",Maintenance,Online
C00010,휱ト0010,2025-04-10,"22,287",Consulting,Marketplace
C00059,휱ト0059,2025-10-19,"36,932",Consulting,Online
C00022,휱ト0022,2025-05-10,"40,711",Enterprise Plan,Marketplace
C00073,휱ト0073,2025-12-29,"3,308",Enterprise Plan,Partner
C00148,휱ト0148,2025-08-22,"3,218",Pro Plan,Event
C00195,휱ト0195,2025-10-14,"41,579",Implementation,Marketplace
C00166,휱ト0166,2025-09-15,"34,421",Consulting,Referral
C00110,휱ト0110,2025-10-21,"4,004",Add-on: Analytics,Partner
C00165,휱ト0165,2025-07-08,"21,015",Pro Plan,Partner
C00007,휱ト0007,2025-07-07,"22,023",Implementation,Online
C00178,휱ト0178,2025-10-01,"5,963",Add-on: Analytics,Online
C00090,휱ト0090,2025-04-18,"36,836",Maintenance,Online
C00118,휱ト0118,2025-01-10,"37,369",Add-on: Support,Partner
C00090,휱ト0090,2025-08-28,"4,358",Training,Partner
C00198,휱ト0198,2025-05-10,"17,361",Pro Plan,Partner
C00181,휱ト0181,2025-07-25,"29,856",Basic Plan,Referral
C00029,휱ト0029,2025-03-08,"6,793",Add-on: Support,Online
C00176,휱ト0176,2025-07-03,"35,258",Implementation,Direct
C00192,휱ト0192,2025-03-27,"13,218",Enterprise Plan,Online
C00068,휱ト0068,2025-01-23,"9,251",Add-on: Support,Referral
C00047,휱ト0047,2025-01-10,"42,984",Consulting,Partner
C00085,휱ト0085,2025-02-14,"3,213",Training,Partner
C00034,휱ト0034,2025-05-17,"19,924",Pro Plan,Online
C00120,휱ト0120,2025-03-30,"9,805",Maintenance,Event
C00138,휱ト0138,2025-04-08,"43,051",Basic Plan,Marketplace
C00081,휱ト0081,2025-12-11,"36,644",Enterprise Plan,Online
C00109,휱ト0109,2025-10-06,"49,946",Add-on: Support,Event
C00045,휱ト0045,2025-06-22,"22,095",Implementation,Event
C00076,휱ト0076,2025-12-11,"32,978",Pro Plan,Direct
C00108,휱ト0108,2025-09-16,895,Implementation,Referral
C00172,휱ト0172,2025-04-13,"22,590",Implementation,Marketplace
C00014,휱ト0014,2025-03-21,"31,526",Add-on: Analytics,Direct
C00121,휱ト0121,2025-05-23,"36,755",Training,Partner
C00125,휱ト0125,2025-08-26,"26,719",Pro Plan,Direct
C00170,휱ト0170,2025-08-07,"16,946",Add-on: Support,Partner
C00078,휱ト0078,2025-12-21,"4,810",Implementation,Partner
C00161,휱ト0161,2025-06-07,"39,286",Add-on: Support,Direct
C00152,휱ト0152,2025-07-26,"2,985",Pro Plan,Online
C00146,휱ト0146,2025-04-26,"26,011",Implementation,Referral
C00098,휱ト0098,2025-04-24,"42,290",Add-on: Analytics,Marketplace
C00146,휱ト0146,2025-08-14,"39,593",Add-on: Analytics,Marketplace
C00032,휱ト0032,2025-05-10,"19,687",Add-on: Support,Event
C00101,휱ト0101,2025-06-02,"32,268",Training,Referral
C00196,휱ト0196,2025-01-09,"14,590",Maintenance,Direct
C00120,휱ト0120,2025-06-25,"40,802",Training,Online
C00106,휱ト0106,2025-01-20,"37,490",Consulting,Event
C00174,휱ト0174,2025-03-25,"23,537",Maintenance,Partner
C00159,휱ト0159,2025-01-24,"47,773",Maintenance,Direct
C00001,휱ト0001,2025-02-13,"47,195",Add-on: Analytics,Event
C00034,휱ト0034,2025-10-17,"6,603",Enterprise Plan,Marketplace
C00007,휱ト0007,2025-10-07,"23,975",Add-on: Support,Referral
C00129,휱ト0129,2025-04-08,"26,215",Pro Plan,Online
C00093,휱ト0093,2025-05-04,"30,588",Training,Direct
C00060,휱ト0060,2025-03-15,"25,444",Add-on: Analytics,Partner
C00179,휱ト0179,2025-08-25,"15,148",Enterprise Plan,Marketplace
C00053,휱ト0053,2025-03-23,"21,778",Consulting,Referral
C00020,휱ト0020,2025-02-22,"36,694",Enterprise Plan,Event
